,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,53,HistGradientBoostingClassifier,0,1,0,77,0.7971008158508158
1,True,53,HistGradientBoostingClassifier,0,1,1,77,0.7922129953379954
2,True,53,HistGradientBoostingClassifier,0,1,2,77,0.7862470862470863
3,True,53,HistGradientBoostingClassifier,0,1,3,77,0.7832167832167832
4,True,53,HistGradientBoostingClassifier,0,1,4,77,0.7971372377622377
5,True,53,RandomForestClassifier,0,1,0,77,0.7846372377622378
6,True,53,RandomForestClassifier,0,1,1,77,0.7872887529137529
7,True,53,RandomForestClassifier,0,1,2,77,0.7835008741258741
8,True,53,RandomForestClassifier,0,1,3,77,0.7705273892773893
9,True,53,RandomForestClassifier,0,1,4,77,0.7748834498834498
10,True,53,DecisionTreeClassifier,0,1,0,77,0.7245702214452214
11,True,53,DecisionTreeClassifier,0,1,1,77,0.6447770979020979
12,True,53,DecisionTreeClassifier,0,1,2,77,0.6887164918414919
13,True,53,DecisionTreeClassifier,0,1,3,77,0.7160329254079253
14,True,53,DecisionTreeClassifier,0,1,4,77,0.7352564102564103
15,True,53,LinearDiscriminantAnalysis,0,1,0,77,0.7572261072261072
16,True,53,LinearDiscriminantAnalysis,0,1,1,77,0.7669434731934732
17,True,53,LinearDiscriminantAnalysis,0,1,2,77,0.7766972610722611
18,True,53,LinearDiscriminantAnalysis,0,1,3,77,0.7766972610722611
19,True,53,LinearDiscriminantAnalysis,0,1,4,77,0.7719624125874125
20,True,53,XGBClassifier,0,1,0,77,0.8067016317016317
21,True,53,XGBClassifier,0,1,1,77,0.7888039044289044
22,True,53,XGBClassifier,0,1,2,77,0.786909965034965
23,True,53,XGBClassifier,0,1,3,77,0.7765879953379954
24,True,53,XGBClassifier,0,1,4,77,0.8030084498834498
25,True,53,GradientBoostingClassifier,0,1,0,77,0.7896561771561772
26,True,53,GradientBoostingClassifier,0,1,1,77,0.8017773892773893
27,True,53,GradientBoostingClassifier,0,1,2,77,0.7836902680652681
28,True,53,GradientBoostingClassifier,0,1,3,77,0.7793342074592075
29,True,53,GradientBoostingClassifier,0,1,4,77,0.817970571095571
30,True,53,LGBMClassifierDefault,0,1,0,77,0.7859629953379953
31,True,53,LGBMClassifierDefault,0,1,1,77,0.7837849650349651
32,True,53,LGBMClassifierDefault,0,1,2,77,0.7888986013986015
33,True,53,LGBMClassifierDefault,0,1,3,77,0.7765879953379954
34,True,53,LGBMClassifierDefault,0,1,4,77,0.7991258741258741
