,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,146822,LGBMClassifierDefault,0,1,0,39,0.9728008444757213
1,True,146822,LGBMClassifierDefault,0,1,1,39,0.9566502463054187
2,True,146822,LGBMClassifierDefault,0,1,2,39,0.9522319841551978
3,True,146822,LGBMClassifierDefault,0,1,3,39,0.9455201614950992
4,True,146822,LGBMClassifierDefault,0,1,4,39,0.9434793451685686
5,True,146822,LGBMClassifierAutoGluon,0,1,0,39,0.9565644263393235
6,True,146822,LGBMClassifierAutoGluon,0,1,1,39,0.9479232112325912
7,True,146822,LGBMClassifierAutoGluon,0,1,2,39,0.9399079165971401
8,True,146822,LGBMClassifierAutoGluon,0,1,3,39,0.9315540578122468
9,True,146822,LGBMClassifierAutoGluon,0,1,4,39,0.9248422351521484
10,True,146822,LGBMClassifier1,0,1,0,39,0.9601036006297293
11,True,146822,LGBMClassifier1,0,1,1,39,0.9451493430646344
12,True,146822,LGBMClassifier1,0,1,2,39,0.9353805884244917
13,True,146822,LGBMClassifier1,0,1,3,39,0.9237682613038106
14,True,146822,LGBMClassifier1,0,1,4,39,0.9144731639545259
15,True,146822,LGBMClassifier2,0,1,0,39,0.9707600281491907
16,True,146822,LGBMClassifier2,0,1,1,39,0.955008210180624
17,True,146822,LGBMClassifier2,0,1,2,39,0.9505899480304031
18,True,146822,LGBMClassifier2,0,1,3,39,0.9437344472093849
19,True,146822,LGBMClassifier2,0,1,4,39,0.9404503749597956
20,True,146822,LGBMClassifier3,0,1,0,39,0.9655465634529674
21,True,146822,LGBMClassifier3,0,1,1,39,0.9571927046680742
22,True,146822,LGBMClassifier3,0,1,2,39,0.9509887282321389
23,True,146822,LGBMClassifier3,0,1,3,39,0.9316977359731664
24,True,146822,LGBMClassifier3,0,1,4,39,0.9278712053609215
25,True,146822,LGBMClassifier4,0,1,0,39,0.9668476775708505
26,True,146822,LGBMClassifier4,0,1,1,39,0.9528493196069754
27,True,146822,LGBMClassifier4,0,1,2,39,0.9464760610963191
28,True,146822,LGBMClassifier4,0,1,3,39,0.9313245596852321
29,True,146822,LGBMClassifier4,0,1,4,39,0.924469058864214
30,True,146822,LGBMClassifier5,0,1,0,39,0.9586052426658541
31,True,146822,LGBMClassifier5,0,1,1,39,0.9499640275591218
32,True,146822,LGBMClassifier5,0,1,2,39,0.941549952721935
33,True,146822,LGBMClassifier5,0,1,3,39,0.9348381300618362
34,True,146822,LGBMClassifier5,0,1,4,39,0.9264842712769431
35,True,146822,MLPClassifier,0,1,0,39,0.9666783954961294
36,True,146822,MLPClassifier,0,1,1,39,0.9399161388693409
37,True,146822,MLPClassifier,0,1,2,39,0.9360045742434905
38,True,146822,MLPClassifier,0,1,3,39,0.9244780670889046
39,True,146822,MLPClassifier,0,1,4,39,0.9209066385174759
40,True,146822,LGBMClassifierDefault,1,1,5,39,0.9522665962936898
41,True,146822,LGBMClassifierDefault,1,1,6,39,0.945299671592775
42,True,146822,LGBMClassifierDefault,1,1,7,39,0.940881409442554
43,True,146822,LGBMClassifierDefault,1,1,8,39,0.9358116229072504
44,True,146822,LGBMClassifierDefault,1,1,9,39,0.9341695867824555
45,True,146822,LGBMClassifierAutoGluon,1,1,5,39,0.9598228946751115
46,True,146822,LGBMClassifierAutoGluon,1,1,6,39,0.9477861834388929
47,True,146822,LGBMClassifierAutoGluon,1,1,7,39,0.9444162912232079
48,True,146822,LGBMClassifierAutoGluon,1,1,8,39,0.9423754748966774
49,True,146822,LGBMClassifierAutoGluon,1,1,9,39,0.9374493665222932
50,True,146822,LGBMClassifier1,1,1,5,39,0.9484656695952465
51,True,146822,LGBMClassifier1,1,1,6,39,0.9460905816290256
52,True,146822,LGBMClassifier1,1,1,7,39,0.9331126318284156
53,True,146822,LGBMClassifier1,1,1,8,39,0.9331126318284156
54,True,146822,LGBMClassifier1,1,1,9,39,0.9294297793770904
55,True,146822,LGBMClassifier2,1,1,5,39,0.9499706779263429
56,True,146822,LGBMClassifier2,1,1,6,39,0.9432588552662445
57,True,146822,LGBMClassifier2,1,1,7,39,0.9416168191414497
58,True,146822,LGBMClassifier2,1,1,8,39,0.9381890687309407
59,True,146822,LGBMClassifier2,1,1,9,39,0.939974783016655
60,True,146822,LGBMClassifier3,1,1,5,39,0.958664672765658
61,True,146822,LGBMClassifier3,1,1,6,39,0.9514103917429041
62,True,146822,LGBMClassifier3,1,1,7,39,0.9437080573430937
63,True,146822,LGBMClassifier3,1,1,8,39,0.9377572482956922
64,True,146822,LGBMClassifier3,1,1,9,39,0.9320599693841275
65,True,146822,LGBMClassifier4,1,1,5,39,0.9631392212057237
66,True,146822,LGBMClassifier4,1,1,6,39,0.9624061693642975
67,True,146822,LGBMClassifier4,1,1,7,39,0.9531689302098372
68,True,146822,LGBMClassifier4,1,1,8,39,0.9552097465363678
69,True,146822,LGBMClassifier4,1,1,9,39,0.9531689302098372
70,True,146822,LGBMClassifier5,1,1,5,39,0.9639367816091954
71,True,146822,LGBMClassifier5,1,1,6,39,0.9519000703729767
72,True,146822,LGBMClassifier5,1,1,7,39,0.9486159981233874
73,True,146822,LGBMClassifier5,1,1,8,39,0.9486159981233874
74,True,146822,LGBMClassifier5,1,1,9,39,0.9376788646493079
75,True,146822,MLPClassifier,1,1,5,39,0.9691179920243959
76,True,146822,MLPClassifier,1,1,6,39,0.9662326999765423
77,True,146822,MLPClassifier,1,1,7,39,0.9529673938540933
78,True,146822,MLPClassifier,1,1,8,39,0.944326178747361
79,True,146822,MLPClassifier,1,1,9,39,0.9461118930330753
80,True,146822,LGBMClassifierDefault,2,1,10,39,0.9587233169129721
81,True,146822,LGBMClassifierDefault,2,1,11,39,0.9436576354679803
82,True,146822,LGBMClassifierDefault,2,1,12,39,0.9393830514786788
83,True,146822,LGBMClassifierDefault,2,1,13,39,0.9377410153538842
84,True,146822,LGBMClassifierDefault,2,1,14,39,0.9285573418844965
85,True,146822,LGBMClassifierAutoGluon,2,1,10,39,0.9632506450856205
86,True,146822,LGBMClassifierAutoGluon,2,1,11,39,0.956140042223786
87,True,146822,LGBMClassifierAutoGluon,2,1,12,39,0.9499962818401446
88,True,146822,LGBMClassifierAutoGluon,2,1,13,39,0.9495975016384087
89,True,146822,LGBMClassifierAutoGluon,2,1,14,39,0.9459146491870832
90,True,146822,LGBMClassifier1,2,1,10,39,0.955576272457081
91,True,146822,LGBMClassifier1,2,1,11,39,0.944302509485842
92,True,146822,LGBMClassifier1,2,1,12,39,0.9336527323336018
93,True,146822,LGBMClassifier1,2,1,13,39,0.9360301781572922
94,True,146822,LGBMClassifier1,2,1,14,39,0.9287758971345381
95,True,146822,LGBMClassifier2,2,1,10,39,0.9559817030260379
96,True,146822,LGBMClassifier2,2,1,11,39,0.9509119164907343
97,True,146822,LGBMClassifier2,2,1,12,39,0.9497521226763013
98,True,146822,LGBMClassifier2,2,1,13,39,0.9340003047077345
99,True,146822,LGBMClassifier2,2,1,14,39,0.9355309169526324
100,True,146822,LGBMClassifier3,2,1,10,39,0.961576354679803
101,True,146822,LGBMClassifier3,2,1,11,39,0.954550785831574
102,True,146822,LGBMClassifier3,2,1,12,39,0.9411834268012217
103,True,146822,LGBMClassifier3,2,1,13,39,0.9424868987765741
104,True,146822,LGBMClassifier3,2,1,14,39,0.9350889395929007
105,True,146822,LGBMClassifier4,2,1,10,39,0.9598807528699357
106,True,146822,LGBMClassifier4,2,1,11,39,0.9561979004186103
107,True,146822,LGBMClassifier4,2,1,12,39,0.950984435722387
108,True,146822,LGBMClassifier4,2,1,13,39,0.9474130071509584
109,True,146822,LGBMClassifier4,2,1,14,39,0.9457709710261638
110,True,146822,LGBMClassifier5,2,1,10,39,0.9473874032371569
111,True,146822,LGBMClassifier5,2,1,11,39,0.9367632299987184
112,True,146822,LGBMClassifier5,2,1,12,39,0.9287479353632673
113,True,146822,LGBMClassifier5,2,1,13,39,0.9281220148919859
114,True,146822,LGBMClassifier5,2,1,14,39,0.9214101922318875
115,True,146822,MLPClassifier,2,1,10,39,0.9604650480882009
116,True,146822,MLPClassifier,2,1,11,39,0.952653647665963
117,True,146822,MLPClassifier,2,1,12,39,0.952653647665963
118,True,146822,MLPClassifier,2,1,13,39,0.9387989678630072
119,True,146822,MLPClassifier,2,1,14,39,0.9440710767065447
120,True,146822,LGBMClassifierDefault,3,1,15,39,0.9616086089608258
121,True,146822,LGBMClassifierDefault,3,1,16,39,0.9495396434435843
122,True,146822,LGBMClassifierDefault,3,1,17,39,0.9417258851638771
123,True,146822,LGBMClassifierDefault,3,1,18,39,0.929912021687452
124,True,146822,LGBMClassifierDefault,3,1,19,39,0.9270267296395984
125,True,146822,LGBMClassifierAutoGluon,3,1,15,39,0.9666783954961294
126,True,146822,LGBMClassifierAutoGluon,3,1,16,39,0.9560286183438892
127,True,146822,LGBMClassifierAutoGluon,3,1,17,39,0.951946985690828
