,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,146818,LGBMClassifierDefault,0,1,0,14,0.8120782726045883
1,True,146818,LGBMClassifierDefault,0,1,1,14,0.8074898785425101
2,True,146818,LGBMClassifierDefault,0,1,2,14,0.8342780026990553
3,True,146818,LGBMClassifierDefault,0,1,3,14,0.8214574898785425
4,True,146818,LGBMClassifierDefault,0,1,4,14,0.8120782726045883
5,True,146818,LGBMClassifierAutoGluon,0,1,0,14,0.8109311740890688
6,True,146818,LGBMClassifierAutoGluon,0,1,1,14,0.8063427800269906
7,True,146818,LGBMClassifierAutoGluon,0,1,2,14,0.822604588394062
8,True,146818,LGBMClassifierAutoGluon,0,1,3,14,0.8161943319838056
9,True,146818,LGBMClassifierAutoGluon,0,1,4,14,0.822604588394062
10,True,146818,LGBMClassifier1,0,1,0,14,0.5
11,True,146818,LGBMClassifier1,0,1,1,14,0.5
12,True,146818,LGBMClassifier1,0,1,2,14,0.5
13,True,146818,LGBMClassifier1,0,1,3,14,0.5
14,True,146818,LGBMClassifier1,0,1,4,14,0.5
15,True,146818,LGBMClassifier2,0,1,0,14,0.8237516869095816
16,True,146818,LGBMClassifier2,0,1,1,14,0.8255735492577598
17,True,146818,LGBMClassifier2,0,1,2,14,0.8459514170040485
18,True,146818,LGBMClassifier2,0,1,3,14,0.8459514170040485
19,True,146818,LGBMClassifier2,0,1,4,14,0.8470985155195682
20,True,146818,LGBMClassifier3,0,1,0,14,0.8173414304993252
21,True,146818,LGBMClassifier3,0,1,1,14,0.8010796221322537
22,True,146818,LGBMClassifier3,0,1,2,14,0.8301619433198381
23,True,146818,LGBMClassifier3,0,1,3,14,0.8109311740890688
24,True,146818,LGBMClassifier3,0,1,4,14,0.8184885290148447
25,True,146818,LGBMClassifier4,0,1,0,14,0.8173414304993252
26,True,146818,LGBMClassifier4,0,1,1,14,0.7987854251012145
27,True,146818,LGBMClassifier4,0,1,2,14,0.8406882591093118
28,True,146818,LGBMClassifier4,0,1,3,14,0.8267206477732794
29,True,146818,LGBMClassifier4,0,1,4,14,0.822604588394062
30,True,146818,LGBMClassifier5,0,1,0,14,0.8237516869095816
31,True,146818,LGBMClassifier5,0,1,1,14,0.8116059379217274
32,True,146818,LGBMClassifier5,0,1,2,14,0.8290148448043184
33,True,146818,LGBMClassifier5,0,1,3,14,0.8161943319838056
34,True,146818,LGBMClassifier5,0,1,4,14,0.8290148448043184
35,True,146818,MLPClassifier,0,1,0,14,0.7864372469635628
36,True,146818,MLPClassifier,0,1,1,14,0.743387314439946
37,True,146818,MLPClassifier,0,1,2,14,0.7864372469635628
38,True,146818,MLPClassifier,0,1,3,14,0.7836707152496627
39,True,146818,MLPClassifier,0,1,4,14,0.7935222672064777
40,True,146818,LGBMClassifierDefault,1,1,5,14,0.8482456140350878
41,True,146818,LGBMClassifierDefault,1,1,6,14,0.8255735492577598
42,True,146818,LGBMClassifierDefault,1,1,7,14,0.8482456140350878
43,True,146818,LGBMClassifierDefault,1,1,8,14,0.8342780026990553
44,True,146818,LGBMClassifierDefault,1,1,9,14,0.8441295546558705
45,True,146818,LGBMClassifierAutoGluon,1,1,5,14,0.798110661268556
46,True,146818,LGBMClassifierAutoGluon,1,1,6,14,0.7859649122807018
47,True,146818,LGBMClassifierAutoGluon,1,1,7,14,0.8097840755735493
48,True,146818,LGBMClassifierAutoGluon,1,1,8,14,0.8086369770580297
49,True,146818,LGBMClassifierAutoGluon,1,1,9,14,0.8033738191632929
50,True,146818,LGBMClassifier1,1,1,5,14,0.5
51,True,146818,LGBMClassifier1,1,1,6,14,0.5
52,True,146818,LGBMClassifier1,1,1,7,14,0.5
53,True,146818,LGBMClassifier1,1,1,8,14,0.5
54,True,146818,LGBMClassifier1,1,1,9,14,0.5
55,True,146818,LGBMClassifier2,1,1,5,14,0.8237516869095816
56,True,146818,LGBMClassifier2,1,1,6,14,0.8278677462887989
57,True,146818,LGBMClassifier2,1,1,7,14,0.8377192982456141
58,True,146818,LGBMClassifier2,1,1,8,14,0.8418353576248313
59,True,146818,LGBMClassifier2,1,1,9,14,0.8377192982456141
60,True,146818,LGBMClassifier3,1,1,5,14,0.8237516869095816
61,True,146818,LGBMClassifier3,1,1,6,14,0.8267206477732794
62,True,146818,LGBMClassifier3,1,1,7,14,0.8313090418353576
63,True,146818,LGBMClassifier3,1,1,8,14,0.8184885290148447
64,True,146818,LGBMClassifier3,1,1,9,14,0.8313090418353576
65,True,146818,LGBMClassifier4,1,1,5,14,0.8271929824561404
66,True,146818,LGBMClassifier4,1,1,6,14,0.8063427800269906
67,True,146818,LGBMClassifier4,1,1,7,14,0.8068151147098516
68,True,146818,LGBMClassifier4,1,1,8,14,0.8056680161943319
69,True,146818,LGBMClassifier4,1,1,9,14,0.8056680161943319
70,True,146818,LGBMClassifier5,1,1,5,14,0.8004048582995952
71,True,146818,LGBMClassifier5,1,1,6,14,0.7871120107962213
72,True,146818,LGBMClassifier5,1,1,7,14,0.8045209176788124
73,True,146818,LGBMClassifier5,1,1,8,14,0.8022267206477733
74,True,146818,LGBMClassifier5,1,1,9,14,0.8097840755735493
75,True,146818,MLPClassifier,1,1,5,14,0.7056005398110661
76,True,146818,MLPClassifier,1,1,6,14,0.7085695006747639
77,True,146818,MLPClassifier,1,1,7,14,0.7912280701754386
78,True,146818,MLPClassifier,1,1,8,14,0.8006072874493927
79,True,146818,MLPClassifier,1,1,9,14,0.8150472334682861
80,True,146818,LGBMClassifierDefault,2,1,10,14,0.8365721997300944
81,True,146818,LGBMClassifierDefault,2,1,11,14,0.8191632928475034
82,True,146818,LGBMClassifierDefault,2,1,12,14,0.8418353576248313
83,True,146818,LGBMClassifierDefault,2,1,13,14,0.8354251012145749
84,True,146818,LGBMClassifierDefault,2,1,14,14,0.8377192982456141
85,True,146818,LGBMClassifierAutoGluon,2,1,10,14,0.8184885290148447
86,True,146818,LGBMClassifierAutoGluon,2,1,11,14,0.798110661268556
87,True,146818,LGBMClassifierAutoGluon,2,1,12,14,0.8184885290148447
88,True,146818,LGBMClassifierAutoGluon,2,1,13,14,0.8120782726045883
89,True,146818,LGBMClassifierAutoGluon,2,1,14,14,0.8324561403508772
90,True,146818,LGBMClassifier1,2,1,10,14,0.5
91,True,146818,LGBMClassifier1,2,1,11,14,0.5
92,True,146818,LGBMClassifier1,2,1,12,14,0.5
93,True,146818,LGBMClassifier1,2,1,13,14,0.5
94,True,146818,LGBMClassifier1,2,1,14,14,0.5
95,True,146818,LGBMClassifier2,2,1,10,14,0.8173414304993252
96,True,146818,LGBMClassifier2,2,1,11,14,0.8045209176788124
97,True,146818,LGBMClassifier2,2,1,12,14,0.8184885290148447
98,True,146818,LGBMClassifier2,2,1,13,14,0.8237516869095816
99,True,146818,LGBMClassifier2,2,1,14,14,0.8365721997300944
100,True,146818,LGBMClassifier3,2,1,10,14,0.8377192982456141
101,True,146818,LGBMClassifier3,2,1,11,14,0.8290148448043184
102,True,146818,LGBMClassifier3,2,1,12,14,0.8441295546558705
103,True,146818,LGBMClassifier3,2,1,13,14,0.8377192982456141
104,True,146818,LGBMClassifier3,2,1,14,14,0.8441295546558705
105,True,146818,LGBMClassifier4,2,1,10,14,0.8120782726045883
106,True,146818,LGBMClassifier4,2,1,11,14,0.8285425101214574
107,True,146818,LGBMClassifier4,2,1,12,14,0.8470985155195682
108,True,146818,LGBMClassifier4,2,1,13,14,0.844804318488529
109,True,146818,LGBMClassifier4,2,1,14,14,0.8354251012145749
110,True,146818,LGBMClassifier5,2,1,10,14,0.8260458839406208
111,True,146818,LGBMClassifier5,2,1,11,14,0.8097840755735493
112,True,146818,LGBMClassifier5,2,1,12,14,0.8493927125506073
113,True,146818,LGBMClassifier5,2,1,13,14,0.8482456140350878
114,True,146818,LGBMClassifier5,2,1,14,14,0.8441295546558705
115,True,146818,MLPClassifier,2,1,10,14,0.7502699055330635
116,True,146818,MLPClassifier,2,1,11,14,0.7667341430499326
