,single_model,repeated_ensemble,dataset_name,model,level,repeat,splits,iteration,seed,performance
0,False,False,10101,HistGradientBoostingClassifier,0,5,2,0,98,0.5851330203442879
1,False,False,10101,HistGradientBoostingClassifier,0,5,2,1,98,0.6062597809076682
2,False,False,10101,HistGradientBoostingClassifier,0,5,2,2,98,0.6062597809076682
3,False,False,10101,HistGradientBoostingClassifier,0,5,2,3,98,0.6325508607198749
4,False,False,10101,HistGradientBoostingClassifier,0,5,2,4,98,0.6208920187793427
5,False,False,10101,HistGradientBoostingClassifier,0,5,2,5,98,0.6249608763693271
6,False,False,10101,HistGradientBoostingClassifier,0,5,2,6,98,0.6320031298904538
7,False,False,10101,HistGradientBoostingClassifier,0,5,2,7,98,0.6249608763693271
8,False,False,10101,HistGradientBoostingClassifier,0,5,2,8,98,0.6395931142410016
9,False,False,10101,HistGradientBoostingClassifier,0,5,2,9,98,0.6284820031298904
10,False,False,10101,RandomForestClassifier,0,5,2,0,98,0.6366197183098592
11,False,False,10101,RandomForestClassifier,0,5,2,1,98,0.6325508607198749
12,False,False,10101,RandomForestClassifier,0,5,2,2,98,0.6068075117370892
13,False,False,10101,RandomForestClassifier,0,5,2,3,98,0.6401408450704226
14,False,False,10101,RandomForestClassifier,0,5,2,4,98,0.6284820031298904
15,False,False,10101,RandomForestClassifier,0,5,2,5,98,0.6401408450704226
16,False,False,10101,RandomForestClassifier,0,5,2,6,98,0.6214397496087637
17,False,False,10101,RandomForestClassifier,0,5,2,7,98,0.643661971830986
18,False,False,10101,RandomForestClassifier,0,5,2,8,98,0.6325508607198749
19,False,False,10101,RandomForestClassifier,0,5,2,9,98,0.654773082942097
20,False,False,10101,DecisionTreeClassifier,0,5,2,0,98,0.5821596244131455
21,False,False,10101,DecisionTreeClassifier,0,5,2,1,98,0.5607198748043818
22,False,False,10101,DecisionTreeClassifier,0,5,2,2,98,0.5921752738654147
23,False,False,10101,DecisionTreeClassifier,0,5,2,3,98,0.5910798122065728
24,False,False,10101,DecisionTreeClassifier,0,5,2,4,98,0.6073552425665102
25,False,False,10101,DecisionTreeClassifier,0,5,2,5,98,0.6027386541471049
26,False,False,10101,DecisionTreeClassifier,0,5,2,6,98,0.6143974960876369
27,False,False,10101,DecisionTreeClassifier,0,5,2,7,98,0.6173708920187794
28,False,False,10101,DecisionTreeClassifier,0,5,2,8,98,0.6330985915492957
29,False,False,10101,DecisionTreeClassifier,0,5,2,9,98,0.6284820031298904
30,False,False,10101,LinearDiscriminantAnalysis,0,5,2,0,98,0.5187010954616589
31,False,False,10101,LinearDiscriminantAnalysis,0,5,2,1,98,0.52981220657277
32,False,False,10101,LinearDiscriminantAnalysis,0,5,2,2,98,0.52981220657277
33,False,False,10101,LinearDiscriminantAnalysis,0,5,2,3,98,0.52981220657277
34,False,False,10101,LinearDiscriminantAnalysis,0,5,2,4,98,0.52981220657277
35,False,False,10101,LinearDiscriminantAnalysis,0,5,2,5,98,0.52981220657277
36,False,False,10101,LinearDiscriminantAnalysis,0,5,2,6,98,0.52981220657277
37,False,False,10101,LinearDiscriminantAnalysis,0,5,2,7,98,0.52981220657277
38,False,False,10101,LinearDiscriminantAnalysis,0,5,2,8,98,0.52981220657277
39,False,False,10101,LinearDiscriminantAnalysis,0,5,2,9,98,0.52981220657277
40,False,False,10101,GradientBoostingClassifier,0,5,2,0,98,0.6143974960876369
41,False,False,10101,GradientBoostingClassifier,0,5,2,1,98,0.6203442879499217
42,False,False,10101,GradientBoostingClassifier,0,5,2,2,98,0.6238654147104852
43,False,False,10101,GradientBoostingClassifier,0,5,2,3,98,0.6249608763693271
44,False,False,10101,GradientBoostingClassifier,0,5,2,4,98,0.6244131455399061
45,False,False,10101,GradientBoostingClassifier,0,5,2,5,98,0.6320031298904538
46,False,False,10101,GradientBoostingClassifier,0,5,2,6,98,0.6320031298904538
47,False,False,10101,GradientBoostingClassifier,0,5,2,7,98,0.6320031298904538
48,False,False,10101,GradientBoostingClassifier,0,5,2,8,98,0.6431142410015649
49,False,False,10101,GradientBoostingClassifier,0,5,2,9,98,0.6431142410015649
50,False,False,10101,MLPClassifier,0,5,2,0,98,0.5
51,False,False,10101,MLPClassifier,0,5,2,1,98,0.5
52,False,False,10101,MLPClassifier,0,5,2,2,98,0.5
53,False,False,10101,MLPClassifier,0,5,2,3,98,0.5
54,False,False,10101,MLPClassifier,0,5,2,4,98,0.5
55,False,False,10101,MLPClassifier,0,5,2,5,98,0.5111111111111111
56,False,False,10101,MLPClassifier,0,5,2,6,98,0.5187010954616589
57,False,False,10101,MLPClassifier,0,5,2,7,98,0.5222222222222223
58,False,False,10101,MLPClassifier,0,5,2,8,98,0.5187010954616589
59,False,False,10101,MLPClassifier,0,5,2,9,98,0.5187010954616589
60,False,False,10101,HistGradientBoostingClassifier,1,5,2,10,98,0.584585289514867
61,False,False,10101,HistGradientBoostingClassifier,1,5,2,11,98,0.6133020344287949
62,False,False,10101,HistGradientBoostingClassifier,1,5,2,12,98,0.583489827856025
63,False,False,10101,HistGradientBoostingClassifier,1,5,2,13,98,0.6173708920187794
