,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc
0,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,0,0.8702149437000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8702149437000001
1,openml.org/t/7592,adult,AutoPyTorch_refactor,3600s8c32G,1,0.875333,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T18:22:40,3664.8,0,1197457318,,0.875333
2,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,2,0.8685503686,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8685503686
3,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,3,0.8681408681,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8681408681
4,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,4,0.8691646192,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8691646192
5,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,5,0.86998362,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.86998362
6,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,6,0.8703931204,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8703931204
7,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,7,0.8716216216,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8716216216
8,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,8,0.8757166257,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8757166257
9,openml.org/t/7592,adult,AutoPyTorch_refactor,3600s8c32G,9,0.8773549999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T18:23:52,3663.4,0,3184024029,,0.8773549999999999
10,openml.org/t/34539,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,0,0.9444610000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T18:22:17,3663.5,0,84026609,,0.9444610000000001
11,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,1,0.9459871834,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9459871834
12,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,2,0.9478181263,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9478181263
13,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,3,0.9481232835,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9481232835
