,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc
47,openml.org/t/XX,cnae-9,AutoPyTorch_refactor,3600s8c32G,7,0.9537037037,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9537037037
47,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,7,0.8183567728,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8183567728
48,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,8,0.9722219999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:16:53,3621.3,0,3175314664,,0.9722219999999999
48,openml.org/t/XX,connect-4,AutoPyTorch_refactor,3600s8c32G,8,0.8344929682,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8344929682
49,openml.org/t/146195,connect-4,AutoPyTorch_refactor,3600s8c32G,9,0.817913,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:16:08,3675.6,0,3006411384,,0.817913
49,openml.org/t/9981,cnae-9,AutoPyTorch_refactor,3600s8c32G,9,0.9629629999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:16:36,3613.9,0,534144461,,0.9629629999999999
5,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,5,0.898551,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:15:27,3668.3,0,3945158332,,0.898551
5,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,5,0.86998362,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.86998362
50,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,0,0.128143,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:16:26,3625.1,0,1287434689,,0.128143
50,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,0,0.79,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:16:41,3614.8,0,290987550,,0.79
51,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,1,0.299429,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:18:41,3624.2,0,2630004079,,0.299429
51,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,1,0.73,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:17:34,3669.5,0,495597295,,0.73
52,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,3,0.09657139999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:21:17,3627.4,0,3738102271,,0.09657139999999999
52,openml.org/t/XX,credit-g,AutoPyTorch_refactor,3600s8c32G,2,0.72,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.72
53,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,5,0.135857,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:22:48,3618.8,0,1907835486,,0.135857
53,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,3,0.76,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:17:43,3667.0,0,1503328615,,0.76
54,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,6,0.725,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:26:35,3625.1,0,1920856491,,0.725
54,openml.org/t/XX,credit-g,AutoPyTorch_refactor,3600s8c32G,4,0.67,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.67
55,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,7,0.175143,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:24:18,3639.0,0,4281710934,,0.175143
55,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,5,0.79,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:17:55,3676.4,0,3009751289,,0.79
56,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,8,0.458143,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:26:25,3629.2,0,3119678316,,0.458143
56,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,6,0.72,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:19:41,3779.2,0,2549575182,,0.72
57,openml.org/t/146825,Fashion-MNIST,AutoPyTorch_refactor,3600s8c32G,9,0.190429,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:23:19,3622.8,0,4133249656,,0.190429
57,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,7,0.74,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:17:48,3670.7,0,1642933332,,0.74
58,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,0,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:21:42,3630.7,0,1251907331,,0.6
58,openml.org/t/XX,credit-g,AutoPyTorch_refactor,3600s8c32G,8,0.76,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.76
59,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,1,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:21:08,3620.2,0,2709347674,,0.6
59,openml.org/t/31,credit-g,AutoPyTorch_refactor,3600s8c32G,9,0.76,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:17:55,3663.4,0,70955480,,0.76
6,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,6,0.8695649999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:15:33,3672.0,0,3631562155,,0.8695649999999999
6,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,6,0.8703931204,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8703931204
60,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,2,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:21:38,3628.7,0,2515789109,,0.6
60,openml.org/t/XX,dilbert,AutoPyTorch_refactor,3600s8c32G,0,0.9840000000000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9840000000000001
61,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,3,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:21:28,3624.5,0,3410923537,,0.6
61,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,1,0.9790000000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:21:01,3677.1,0,2838116324,,0.9790000000000001
62,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,4,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:22:29,3681.9,0,900964495,,0.6
62,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,2,0.97,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:19:15,3671.3,0,3316106031,,0.97
63,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,5,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:21:43,3621.3,0,2594288391,,0.6
63,openml.org/t/XX,dilbert,AutoPyTorch_refactor,3600s8c32G,3,0.972,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.972
64,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,6,0.6,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:22:20,3627.7,0,1748830722,,0.6
64,openml.org/t/XX,dilbert,AutoPyTorch_refactor,3600s8c32G,4,0.977,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.977
65,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,7,0.5995,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:22:09,3628.9,0,35825330,,0.5995
65,openml.org/t/XX,dilbert,AutoPyTorch_refactor,3600s8c32G,6,0.977,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.977
66,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,8,0.5995,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:22:13,3632.8,0,2673346389,,0.5995
66,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,7,0.9740000000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:19:56,3671.1,0,2137755353,,0.9740000000000001
67,openml.org/t/168337,guillermo,AutoPyTorch_refactor,3600s8c32G,9,0.5995,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:22:14,3629.9,0,704220483,,0.5995
67,openml.org/t/168909,dilbert,AutoPyTorch_refactor,3600s8c32G,8,0.9790000000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:20:20,3667.5,0,1181281387,,0.9790000000000001
68,openml.org/t/168329,Helena,AutoPyTorch_refactor,3600s8c32G,0,0.200613,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:23:41,3666.3,0,2919041871,,0.200613
68,openml.org/t/XX,dilbert,AutoPyTorch_refactor,3600s8c32G,9,0.985,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.985
69,openml.org/t/168910,fabert,AutoPyTorch_refactor,3600s8c32G,2,0.688107,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:21:09,3664.5,0,411063623,,0.688107
69,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,1,0.20383435579999998,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.20383435579999998
7,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,7,0.8550719999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:14:55,3629.6,0,1503295971,,0.8550719999999999
7,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,7,0.8716216216,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8716216216
70,openml.org/t/168910,fabert,AutoPyTorch_refactor,3600s8c32G,3,0.688107,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:36,3664.2,0,4132572497,,0.688107
70,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,2,0.24953987730000002,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.24953987730000002
71,openml.org/t/168329,Helena,AutoPyTorch_refactor,3600s8c32G,3,0.34862,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:23:18,3668.6,0,2688175387,,0.34862
71,openml.org/t/168910,fabert,AutoPyTorch_refactor,3600s8c32G,7,0.693803,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:21:37,3712.3,0,2746540266,,0.693803
72,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,4,0.35398773009999995,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.35398773009999995
72,openml.org/t/XX,fabert,AutoPyTorch_refactor,3600s8c32G,8,0.6901579587000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6901579587000001
73,openml.org/t/168911,jasmine,AutoPyTorch_refactor,3600s8c32G,0,0.809365,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:23,3619.5,0,1222908954,,0.809365
73,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,5,0.2676380368,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.2676380368
74,openml.org/t/168911,jasmine,AutoPyTorch_refactor,3600s8c32G,1,0.809365,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:47,3623.0,0,3332641097,,0.809365
74,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,6,0.3471391318,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.3471391318
75,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,7,0.2865470164,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.2865470164
75,openml.org/t/XX,jasmine,AutoPyTorch_refactor,3600s8c32G,2,0.8361204013,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8361204013
76,openml.org/t/168329,Helena,AutoPyTorch_refactor,3600s8c32G,8,0.208314,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:25:24,3670.4,0,3683746335,,0.208314
76,openml.org/t/XX,jasmine,AutoPyTorch_refactor,3600s8c32G,3,0.8160535117000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8160535117000001
77,openml.org/t/168911,jasmine,AutoPyTorch_refactor,3600s8c32G,4,0.791946,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:39,3644.0,0,1104654560,,0.791946
77,openml.org/t/XX,Helena,AutoPyTorch_refactor,3600s8c32G,9,0.27703635530000004,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.27703635530000004
78,openml.org/t/146606,higgs,AutoPyTorch_refactor,3600s8c32G,0,0.729424,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:28:15,3773.7,0,4054954285,,0.729424
78,openml.org/t/XX,jasmine,AutoPyTorch_refactor,3600s8c32G,5,0.8020134228,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8020134228
79,openml.org/t/168911,jasmine,AutoPyTorch_refactor,3600s8c32G,6,0.812081,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:48,3633.5,0,3608970502,,0.812081
79,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,1,0.7229984702,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7229984702
8,openml.org/t/146818,Australian,AutoPyTorch_refactor,3600s8c32G,8,0.8695649999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:15:36,3662.4,0,3539998518,,0.8695649999999999
8,openml.org/t/XX,adult,AutoPyTorch_refactor,3600s8c32G,8,0.8757166257,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8757166257
80,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,2,0.7270780214,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7270780214
80,openml.org/t/XX,jasmine,AutoPyTorch_refactor,3600s8c32G,7,0.7818791945999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7818791945999999
81,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,3,0.732381438,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.732381438
81,openml.org/t/XX,jasmine,AutoPyTorch_refactor,3600s8c32G,8,0.8322147651,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8322147651
82,openml.org/t/168911,jasmine,AutoPyTorch_refactor,3600s8c32G,9,0.8322149999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:17,3627.8,0,301758582,,0.8322149999999999
82,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,4,0.7301376849,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7301376849
83,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,0,0.881517,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:15,3623.8,0,1693010962,,0.881517
83,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,5,0.7303416624,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7303416624
84,openml.org/t/146606,higgs,AutoPyTorch_refactor,3600s8c32G,6,0.7249359999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:49:16,3662.8,0,4230287192,,0.7249359999999999
84,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,1,0.8720379999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:18:11,3620.0,0,2468054544,,0.8720379999999999
85,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,7,0.7161652218000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7161652218000001
85,openml.org/t/XX,kc1,AutoPyTorch_refactor,3600s8c32G,2,0.8341232226999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8341232226999999
86,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,3,0.8672989999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:19:06,3662.6,0,2980888484,,0.8672989999999999
86,openml.org/t/XX,higgs,AutoPyTorch_refactor,3600s8c32G,8,0.7200407955,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7200407955
87,openml.org/t/146606,higgs,AutoPyTorch_refactor,3600s8c32G,9,0.738297,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:49:27,3663.6,0,278389583,,0.738297
87,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,4,0.8436020000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:33:41,3615.1,0,2099483965,,0.8436020000000001
88,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,5,0.862559,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:48:38,3617.6,0,1993061766,,0.862559
88,openml.org/t/XX,Jannis,AutoPyTorch_refactor,3600s8c32G,0,0.7005015523999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7005015523999999
89,openml.org/t/168330,Jannis,AutoPyTorch_refactor,3600s8c32G,1,0.7055170000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:49:53,3667.7,0,2081990679,,0.7055170000000001
89,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,6,0.862559,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:36:22,3699.0,0,2409241047,,0.862559
9,openml.org/t/7592,adult,AutoPyTorch_refactor,3600s8c32G,9,0.8773549999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T18:23:52,3663.4,0,3184024029,,0.8773549999999999
9,openml.org/t/XX,Australian,AutoPyTorch_refactor,3600s8c32G,9,0.8550724637999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8550724637999999
90,openml.org/t/168330,Jannis,AutoPyTorch_refactor,3600s8c32G,2,0.708383,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:49:56,3668.5,0,3484972248,,0.708383
90,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,8,0.876777,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:48:45,3617.9,0,2926466323,,0.876777
91,openml.org/t/3917,kc1,AutoPyTorch_refactor,3600s8c32G,9,0.8523809999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:50:00,3685.3,0,764882966,,0.8523809999999999
91,openml.org/t/XX,Jannis,AutoPyTorch_refactor,3600s8c32G,3,0.7015406664,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7015406664
92,openml.org/t/168330,Jannis,AutoPyTorch_refactor,3600s8c32G,4,0.7088260000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:49:05,3663.0,0,785914200,,0.7088260000000001
92,openml.org/t/3,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,0,0.990625,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:49:47,3649.7,0,4200149217,,0.990625
93,openml.org/t/3,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,1,0.98125,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:50:26,3680.5,0,1503833772,,0.98125
93,openml.org/t/XX,Jannis,AutoPyTorch_refactor,3600s8c32G,5,0.7051236115999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7051236115999999
94,openml.org/t/XX,Jannis,AutoPyTorch_refactor,3600s8c32G,6,0.6992714678,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6992714678
94,openml.org/t/XX,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,2,0.990625,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.990625
95,openml.org/t/168330,Jannis,AutoPyTorch_refactor,3600s8c32G,7,0.704885,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T19:47:57,3665.2,0,3426593940,,0.704885
95,openml.org/t/3,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,3,0.996875,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:51:12,3663.0,0,2583437617,,0.996875
96,openml.org/t/XX,Jannis,AutoPyTorch_refactor,3600s8c32G,8,0.7089454198,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.7089454198
96,openml.org/t/XX,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,4,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
97,openml.org/t/XX,Jannis,AutoPyTorch_refactor,3600s8c32G,9,0.6909112623999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.6909112623999999
97,openml.org/t/XX,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,5,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
98,openml.org/t/3,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,6,0.9905959999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:51:17,3667.8,0,2121378468,,0.9905959999999999
98,openml.org/t/XX,jungle_chess_2pcs_raw_endgame_complete,AutoPyTorch_refactor,3600s8c32G,0,0.8643462740000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8643462740000001
99,openml.org/t/3,kr-vs-kp,AutoPyTorch_refactor,3600s8c32G,7,0.996865,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T17:51:20,3665.3,0,3346441303,,0.996865
99,openml.org/t/XX,jungle_chess_2pcs_raw_endgame_complete,AutoPyTorch_refactor,3600s8c32G,1,0.8656849620999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8656849620999999
