,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,53,HistGradientBoostingClassifier1,0,5,0,13,0.7139974798696908
1,True,53,HistGradientBoostingClassifier1,0,5,1,13,0.7379558132030242
2,True,53,HistGradientBoostingClassifier1,0,5,2,13,0.7301929666851067
3,True,53,HistGradientBoostingClassifier1,0,5,3,13,0.7459159290675518
4,True,53,HistGradientBoostingClassifier1,0,5,4,13,0.7191134212305611
5,True,53,HistGradientBoostingClassifier1,0,5,5,13,0.7368250199766426
6,True,53,HistGradientBoostingClassifier1,0,5,6,13,0.7186432017948244
7,True,53,HistGradientBoostingClassifier1,0,5,7,13,0.7145679666851066
8,True,53,HistGradientBoostingClassifier1,0,5,8,13,0.7256475121396521
9,True,53,HistGradientBoostingClassifier1,0,5,9,13,0.7288672091093491
10,True,53,HistGradientBoostingClassifier1,0,5,10,13,0.7295300878972278
11,True,53,HistGradientBoostingClassifier1,0,5,11,13,0.7236588757760157
12,True,53,HistGradientBoostingClassifier1,0,5,12,13,0.71977630001844
13,True,53,HistGradientBoostingClassifier1,0,5,13,13,0.7282043303214703
14,True,53,HistGradientBoostingClassifier1,0,5,14,13,0.7301929666851067
15,True,53,HistGradientBoostingClassifier1,0,5,15,13,0.7243217545638945
16,True,53,HistGradientBoostingClassifier1,0,5,16,13,0.7249846333517733
17,True,53,HistGradientBoostingClassifier1,0,5,17,13,0.7340755424426824
18,True,53,HistGradientBoostingClassifier1,0,5,18,13,0.7249846333517733
19,True,53,HistGradientBoostingClassifier1,0,5,19,13,0.7243217545638945
20,True,53,HistGradientBoostingClassifier1,0,5,20,13,0.71977630001844
21,True,53,HistGradientBoostingClassifier1,0,5,21,13,0.71977630001844
22,True,53,HistGradientBoostingClassifier1,0,5,22,13,0.729886594136087
23,True,53,HistGradientBoostingClassifier1,0,5,23,13,0.7475981928821684
24,True,53,HistGradientBoostingClassifier1,0,5,24,13,0.7253411395906324
25,True,53,HistGradientBoostingClassifier2,0,5,0,13,0.6755026814801155
26,True,53,HistGradientBoostingClassifier2,0,5,1,13,0.6578389114266396
27,True,53,HistGradientBoostingClassifier2,0,5,2,13,0.6858480853156309
28,True,53,HistGradientBoostingClassifier2,0,5,3,13,0.6903935398610854
29,True,53,HistGradientBoostingClassifier2,0,5,4,13,0.7063750460999446
30,True,53,HistGradientBoostingClassifier2,0,5,5,13,0.6900370336222263
31,True,53,HistGradientBoostingClassifier2,0,5,6,13,0.6959082457434385
32,True,53,HistGradientBoostingClassifier2,0,5,7,13,0.6900370336222263
33,True,53,HistGradientBoostingClassifier2,0,5,8,13,0.7107991041244084
34,True,53,HistGradientBoostingClassifier2,0,5,9,13,0.7003824374577416
35,True,53,HistGradientBoostingClassifier2,0,5,10,13,0.7150883198106829
36,True,53,HistGradientBoostingClassifier2,0,5,11,13,0.7095947430696417
37,True,53,HistGradientBoostingClassifier2,0,5,12,13,0.7102576218575204
38,True,53,HistGradientBoostingClassifier2,0,5,13,13,0.6949389944065401
39,True,53,HistGradientBoostingClassifier2,0,5,14,13,0.7102576218575204
40,True,53,HistGradientBoostingClassifier2,0,5,15,13,0.7095947430696417
41,True,53,HistGradientBoostingClassifier2,0,5,16,13,0.7007389436966008
42,True,53,HistGradientBoostingClassifier2,0,5,17,13,0.6994844489519946
43,True,53,HistGradientBoostingClassifier2,0,5,18,13,0.6949389944065401
44,True,53,HistGradientBoostingClassifier2,0,5,19,13,0.6994844489519946
45,True,53,HistGradientBoostingClassifier2,0,5,20,13,0.6952955006453991
46,True,53,HistGradientBoostingClassifier2,0,5,21,13,0.690985155817813
47,True,53,HistGradientBoostingClassifier2,0,5,22,13,0.6961934891511463
48,True,53,HistGradientBoostingClassifier2,0,5,23,13,0.7014018224844796
49,True,53,HistGradientBoostingClassifier2,0,5,24,13,0.7014018224844796
