,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,146818,HistGradientBoostingClassifier1,0,5,0,87,0.8260458839406208
1,True,146818,HistGradientBoostingClassifier1,0,5,1,87,0.7818488529014844
2,True,146818,HistGradientBoostingClassifier1,0,5,2,87,0.8161943319838056
3,True,146818,HistGradientBoostingClassifier1,0,5,3,87,0.7777327935222672
4,True,146818,HistGradientBoostingClassifier1,0,5,4,87,0.8109311740890688
5,True,146818,HistGradientBoostingClassifier1,0,5,5,87,0.8033738191632929
6,True,146818,HistGradientBoostingClassifier1,0,5,6,87,0.7928475033738192
7,True,146818,HistGradientBoostingClassifier1,0,5,7,87,0.7864372469635628
8,True,146818,HistGradientBoostingClassifier1,0,5,8,87,0.7992577597840755
9,True,146818,HistGradientBoostingClassifier1,0,5,9,87,0.7992577597840755
10,True,146818,HistGradientBoostingClassifier1,0,5,10,87,0.7992577597840755
11,True,146818,HistGradientBoostingClassifier1,0,5,11,87,0.7992577597840755
12,True,146818,HistGradientBoostingClassifier1,0,5,12,87,0.7992577597840755
13,True,146818,HistGradientBoostingClassifier1,0,5,13,87,0.7992577597840755
14,True,146818,HistGradientBoostingClassifier1,0,5,14,87,0.7992577597840755
15,True,146818,HistGradientBoostingClassifier1,0,5,15,87,0.7928475033738192
16,True,146818,HistGradientBoostingClassifier1,0,5,16,87,0.7992577597840755
17,True,146818,HistGradientBoostingClassifier1,0,5,17,87,0.7992577597840755
18,True,146818,HistGradientBoostingClassifier1,0,5,18,87,0.7992577597840755
19,True,146818,HistGradientBoostingClassifier1,0,5,19,87,0.7992577597840755
20,True,146818,HistGradientBoostingClassifier1,0,5,20,87,0.7992577597840755
21,True,146818,HistGradientBoostingClassifier1,0,5,21,87,0.7992577597840755
22,True,146818,HistGradientBoostingClassifier1,0,5,22,87,0.8056680161943319
23,True,146818,HistGradientBoostingClassifier1,0,5,23,87,0.8056680161943319
24,True,146818,HistGradientBoostingClassifier1,0,5,24,87,0.8056680161943319
25,True,146818,HistGradientBoostingClassifier2,0,5,0,87,0.8063427800269906
26,True,146818,HistGradientBoostingClassifier2,0,5,1,87,0.8063427800269906
27,True,146818,HistGradientBoostingClassifier2,0,5,2,87,0.8214574898785425
28,True,146818,HistGradientBoostingClassifier2,0,5,3,87,0.8214574898785425
29,True,146818,HistGradientBoostingClassifier2,0,5,4,87,0.8278677462887989
30,True,146818,HistGradientBoostingClassifier2,0,5,5,87,0.8214574898785425
31,True,146818,HistGradientBoostingClassifier2,0,5,6,87,0.822604588394062
32,True,146818,HistGradientBoostingClassifier2,0,5,7,87,0.8161943319838056
33,True,146818,HistGradientBoostingClassifier2,0,5,8,87,0.8290148448043184
34,True,146818,HistGradientBoostingClassifier2,0,5,9,87,0.820310391363023
35,True,146818,HistGradientBoostingClassifier2,0,5,10,87,0.8342780026990553
36,True,146818,HistGradientBoostingClassifier2,0,5,11,87,0.8278677462887989
37,True,146818,HistGradientBoostingClassifier2,0,5,12,87,0.8342780026990553
38,True,146818,HistGradientBoostingClassifier2,0,5,13,87,0.8342780026990553
