,single_model,dataset_name,model,level,repeat,iteration,seed,performance
0,True,146822,HistGradientBoostingClassifier,0,5,0,36,0.9728286571545615
1,True,146822,HistGradientBoostingClassifier,0,5,1,36,0.9604183702466494
2,True,146822,HistGradientBoostingClassifier,0,5,2,36,0.9568824104081687
3,True,146822,HistGradientBoostingClassifier,0,5,3,36,0.9552017381392611
4,True,146822,HistGradientBoostingClassifier,0,5,4,36,0.9533464505696878
5,True,146822,HistGradientBoostingClassifier,0,5,5,36,0.9514911630001145
6,True,146822,HistGradientBoostingClassifier,0,5,6,36,0.9481298184622993
7,True,146822,HistGradientBoostingClassifier,0,5,7,36,0.9587376979777419
8,True,146822,HistGradientBoostingClassifier,0,5,8,36,0.9552017381392611
9,True,146822,HistGradientBoostingClassifier,0,5,9,36,0.9567077951075029
10,True,146822,HistGradientBoostingClassifier,0,5,10,36,0.958778188482244
11,True,146822,HistGradientBoostingClassifier,0,5,11,36,0.9569229009126708
12,True,146822,HistGradientBoostingClassifier,0,5,12,36,0.9569229009126708
13,True,146822,HistGradientBoostingClassifier,0,5,13,36,0.9552422286437633
14,True,146822,HistGradientBoostingClassifier,0,5,14,36,0.9552422286437633
15,True,146822,HistGradientBoostingClassifier,0,5,15,36,0.9639948205896324
16,True,146822,HistGradientBoostingClassifier,0,5,16,36,0.9639948205896324
17,True,146822,HistGradientBoostingClassifier,0,5,17,36,0.9623141483207248
18,True,146822,HistGradientBoostingClassifier,0,5,18,36,0.9623141483207248
19,True,146822,HistGradientBoostingClassifier,0,5,19,36,0.9623141483207248
20,True,146822,HistGradientBoostingClassifier,0,5,20,36,0.9623141483207248
21,True,146822,HistGradientBoostingClassifier,0,5,21,36,0.9623141483207248
22,True,146822,HistGradientBoostingClassifier,0,5,22,36,0.9623141483207248
23,True,146822,HistGradientBoostingClassifier,0,5,23,36,0.9639948205896324
24,True,146822,HistGradientBoostingClassifier,0,5,24,36,0.9639948205896324
25,True,146822,RandomForestClassifier,0,5,0,36,0.9655537577349781
26,True,146822,RandomForestClassifier,0,5,1,36,0.9577836404654089
27,True,146822,RandomForestClassifier,0,5,2,36,0.9545156666091997
28,True,146822,RandomForestClassifier,0,5,3,36,0.9528349943402922
29,True,146822,RandomForestClassifier,0,5,4,36,0.9511543220713846
30,True,146822,RandomForestClassifier,0,5,5,36,0.9494736498024771
31,True,146822,RandomForestClassifier,0,5,6,36,0.9474032564277357
32,True,146822,RandomForestClassifier,0,5,7,36,0.9507646009655509
33,True,146822,RandomForestClassifier,0,5,8,36,0.9490839286966434
34,True,146822,RandomForestClassifier,0,5,9,36,0.9486942075908098
35,True,146822,RandomForestClassifier,0,5,10,36,0.9513694278765525
36,True,146822,RandomForestClassifier,0,5,11,36,0.9532247154461257
37,True,146822,RandomForestClassifier,0,5,12,36,0.9515440431772182
38,True,146822,RandomForestClassifier,0,5,13,36,0.9494736498024771
39,True,146822,RandomForestClassifier,0,5,14,36,0.9494736498024771
40,True,146822,RandomForestClassifier,0,5,15,36,0.9545156666091997
41,True,146822,RandomForestClassifier,0,5,16,36,0.9528349943402922
42,True,146822,RandomForestClassifier,0,5,17,36,0.9528349943402922
43,True,146822,RandomForestClassifier,0,5,18,36,0.9528349943402922
44,True,146822,RandomForestClassifier,0,5,19,36,0.9528349943402922
45,True,146822,RandomForestClassifier,0,5,20,36,0.9532247154461257
46,True,146822,RandomForestClassifier,0,5,21,36,0.9532247154461257
47,True,146822,RandomForestClassifier,0,5,22,36,0.9498633709083106
48,True,146822,RandomForestClassifier,0,5,23,36,0.9532247154461257
49,True,146822,RandomForestClassifier,0,5,24,36,0.9532247154461257
50,True,146822,DecisionTreeClassifier,0,5,0,36,0.9537645888394884
51,True,146822,DecisionTreeClassifier,0,5,1,36,0.9192654663973627
52,True,146822,DecisionTreeClassifier,0,5,2,36,0.9110488464160368
53,True,146822,DecisionTreeClassifier,0,5,3,36,0.9163467231424848
54,True,146822,DecisionTreeClassifier,0,5,4,36,0.8901013369774787
55,True,146822,DecisionTreeClassifier,0,5,5,36,0.8798426880633677
56,True,146822,DecisionTreeClassifier,0,5,6,36,0.8785517369002938
57,True,146822,DecisionTreeClassifier,0,5,7,36,0.9011396917133124
58,True,146822,DecisionTreeClassifier,0,5,8,36,0.8920378691661118
59,True,146822,DecisionTreeClassifier,0,5,9,36,0.9003599858915898
60,True,146822,DecisionTreeClassifier,0,5,10,36,0.9010581834841974
61,True,146822,DecisionTreeClassifier,0,5,11,36,0.9063560602106454
62,True,146822,DecisionTreeClassifier,0,5,12,36,0.9042856668359044
63,True,146822,DecisionTreeClassifier,0,5,13,36,0.9042856668359043
64,True,146822,DecisionTreeClassifier,0,5,14,36,0.9042856668359043
65,True,146822,DecisionTreeClassifier,0,5,15,36,0.9170980645222516
66,True,146822,DecisionTreeClassifier,0,5,16,36,0.913387489383105
67,True,146822,DecisionTreeClassifier,0,5,17,36,0.913387489383105
68,True,146822,DecisionTreeClassifier,0,5,18,36,0.9113170960083637
69,True,146822,DecisionTreeClassifier,0,5,19,36,0.9129977682772713
70,True,146822,DecisionTreeClassifier,0,5,20,36,0.913387489383105
71,True,146822,DecisionTreeClassifier,0,5,21,36,0.913387489383105
72,True,146822,DecisionTreeClassifier,0,5,22,36,0.913387489383105
73,True,146822,DecisionTreeClassifier,0,5,23,36,0.9166554632393141
74,True,146822,DecisionTreeClassifier,0,5,24,36,0.9166554632393141
75,True,146822,LinearDiscriminantAnalysis,0,5,0,36,0.8959233759379905
76,True,146822,LinearDiscriminantAnalysis,0,5,1,36,0.8875200145934528
77,True,146822,LinearDiscriminantAnalysis,0,5,2,36,0.8819541518847328
78,True,146822,LinearDiscriminantAnalysis,0,5,3,36,0.8819541518847328
79,True,146822,LinearDiscriminantAnalysis,0,5,4,36,0.8819541518847328
80,True,146822,LinearDiscriminantAnalysis,0,5,5,36,0.8838094394543061
81,True,146822,LinearDiscriminantAnalysis,0,5,6,36,0.8838094394543061
82,True,146822,LinearDiscriminantAnalysis,0,5,7,36,0.8875200145934528
83,True,146822,LinearDiscriminantAnalysis,0,5,8,36,0.8856647270238794
84,True,146822,LinearDiscriminantAnalysis,0,5,9,36,0.8875200145934528
85,True,146822,LinearDiscriminantAnalysis,0,5,10,36,0.8838094394543061
86,True,146822,LinearDiscriminantAnalysis,0,5,11,36,0.8838094394543061
87,True,146822,LinearDiscriminantAnalysis,0,5,12,36,0.8838094394543061
88,True,146822,LinearDiscriminantAnalysis,0,5,13,36,0.8838094394543061
89,True,146822,LinearDiscriminantAnalysis,0,5,14,36,0.8819541518847328
90,True,146822,LinearDiscriminantAnalysis,0,5,15,36,0.8856647270238794
91,True,146822,LinearDiscriminantAnalysis,0,5,16,36,0.8856647270238794
92,True,146822,LinearDiscriminantAnalysis,0,5,17,36,0.8839840547549718
93,True,146822,LinearDiscriminantAnalysis,0,5,18,36,0.8802734796158251
94,True,146822,LinearDiscriminantAnalysis,0,5,19,36,0.8819541518847328
95,True,146822,LinearDiscriminantAnalysis,0,5,20,36,0.8819541518847328
96,True,146822,LinearDiscriminantAnalysis,0,5,21,36,0.8802734796158251
97,True,146822,LinearDiscriminantAnalysis,0,5,22,36,0.8802734796158251
98,True,146822,LinearDiscriminantAnalysis,0,5,23,36,0.8802734796158251
99,True,146822,LinearDiscriminantAnalysis,0,5,24,36,0.8802734796158251
100,True,146822,XGBClassifier,0,5,0,36,0.9694794386792925
101,True,146822,XGBClassifier,0,5,1,36,0.9673156746229453
102,True,146822,XGBClassifier,0,5,2,36,0.9617498119142256
103,True,146822,XGBClassifier,0,5,3,36,0.9617498119142256
104,True,146822,XGBClassifier,0,5,4,36,0.9568011657891089
105,True,146822,XGBClassifier,0,5,5,36,0.9565331798068372
106,True,146822,XGBClassifier,0,5,6,36,0.953265205950628
107,True,146822,XGBClassifier,0,5,7,36,0.9511948125758868
108,True,146822,XGBClassifier,0,5,8,36,0.9496075109885852
109,True,146822,XGBClassifier,0,5,9,36,0.9504153703642195
110,True,146822,XGBClassifier,0,5,10,36,0.953358576632234
111,True,146822,XGBClassifier,0,5,11,36,0.953358576632234
112,True,146822,XGBClassifier,0,5,12,36,0.9516779043633264
113,True,146822,XGBClassifier,0,5,13,36,0.9498226167937531
114,True,146822,XGBClassifier,0,5,14,36,0.9498226167937531
115,True,146822,XGBClassifier,0,5,15,36,0.9552138642018073
116,True,146822,XGBClassifier,0,5,16,36,0.9552138642018073
117,True,146822,XGBClassifier,0,5,17,36,0.9535331919328998
118,True,146822,XGBClassifier,0,5,18,36,0.949782126289251
119,True,146822,XGBClassifier,0,5,19,36,0.9512881832574928
120,True,146822,XGBClassifier,0,5,20,36,0.9496075109885852
121,True,146822,XGBClassifier,0,5,21,36,0.9496075109885852
122,True,146822,XGBClassifier,0,5,22,36,0.9496075109885852
123,True,146822,XGBClassifier,0,5,23,36,0.9496075109885852
124,True,146822,XGBClassifier,0,5,24,36,0.9496075109885852
125,True,146822,GradientBoostingClassifier,0,5,0,36,0.9641410714483422
126,True,146822,GradientBoostingClassifier,0,5,1,36,0.9510325869478227
127,True,146822,GradientBoostingClassifier,0,5,2,36,0.9491772993782494
128,True,146822,GradientBoostingClassifier,0,5,3,36,0.9454262337346007
129,True,146822,GradientBoostingClassifier,0,5,4,36,0.9372096137532747
130,True,146822,GradientBoostingClassifier,0,5,5,36,0.9372096137532747
131,True,146822,GradientBoostingClassifier,0,5,6,36,0.937989055964942
132,True,146822,GradientBoostingClassifier,0,5,7,36,0.9448863603412379
133,True,146822,GradientBoostingClassifier,0,5,8,36,0.9376398253636105
134,True,146822,GradientBoostingClassifier,0,5,9,36,0.9411757852020914
135,True,146822,GradientBoostingClassifier,0,5,10,36,0.9374652100629449
136,True,146822,GradientBoostingClassifier,0,5,11,36,0.9374652100629449
